"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","label","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"8.396825396825397","0.0","0.11909262759924386","1.0","2","17","false","Cre10.g457700","Cre10.g457700","7.0","0","2","0","0.9730042868729","false","0","Cre10.g457700","0","0.6363636363636364"
"7.606965174129353","2.823877339389706E-4","0.13145846958796598","0.0","3","15","false","g11714","g11714","3.6666666666666665","0","3","0","0.9758869884155863","false","0","g11714","4019300","0.3333333333333333"
"9.602582326462924","0.0","0.10413865416640966","1.0","3","18","false","Cre10.g464350,g11379","Cre10.g464350,g11379","29.333333333333332","0","3","0","0.9686037141369965","false","0","Cre10.g464350,g11379","0","0.43137254901960786"
"9.519189765458423","9.473059387566934E-4","0.1050509575540374","0.0","2","19","false","Cre02.g099400","Cre02.g099400","2.0","0","2","0","0.9689080665494219","false","0","Cre02.g099400","46862584","0.5"
"7.372186685619521","0.0","0.13564496432932707","0.0","1","15","false","Cre04.g229100","Cre04.g229100","22.0","0","1","0","0.9767438442130675","false","0","Cre04.g229100","0","0.0"
"8.288438758588013","0.0","0.12064998356461962","0.0","1","17","false","Cre02.g075900","Cre02.g075900","5.0","0","1","0","0.9733998585452992","false","0","Cre02.g075900","0","0.0"
"8.51634683724236","0.0","0.11742123930732318","0.0","1","17","false","Cre02.g080500","Cre02.g080500","6.0","0","1","0","0.9725680772363419","false","0","Cre02.g080500","0","0.0"
"7.5075811419095","0.0","0.13319869357358116","0.0","1","15","false","g2896","g2896","16.0","0","1","0","0.9762497038616442","false","0","g2896","0","0.0"
"7.52392797915186","2.369106846718787E-4","0.1329092998724751","0.0","2","17","false","Cre09.g398850","Cre09.g398850","6.5","0","2","0","0.9761900438717086","false","0","Cre09.g398850","12916084","0.5"
"7.807983890073443","0.0","0.1280740347417128","0.0","1","17","false","Cre12.g502227","Cre12.g502227","30.0","0","1","0","0.9751533434668852","false","0","Cre12.g502227","0","0.0"
"7.755389718076286","0.0","0.12894258526675934","0.0","1","16","false","Cre01.g020887","Cre01.g020887","80.0","0","1","0","0.9753452929997216","false","0","Cre01.g020887","0","0.0"
"9.057213930348258","0.0","0.11040922823400166","1.0","2","16","false","Cre17.g735750","Cre17.g735750","5.0","0","2","0","0.9705941097432544","false","0","Cre17.g735750","0","0.8333333333333334"
"8.520255863539445","0.001183992090141358","0.11736736736736737","0.0","2","18","false","Cre06.g260000","Cre06.g260000","2.5","0","2","0","0.9725538107170094","false","0","Cre06.g260000","58578220","0.5"
"11.082681828950486","0.0","0.09023086789226165","0.0","1","19","false","Cre13.g587250","Cre13.g587250","3.0","0","1","0","0.9632018911352171","false","0","Cre13.g587250","0","0.0"
"8.35382610755745","0.0","0.11970562795116486","0.0","1","17","false","g9198","g9198","3.0","0","1","0","0.9731612185855568","false","0","g9198","0","0.0"
"8.165363657900972","0.0","0.12246851970057447","0.0","1","16","false","Cre02.g087300,Cre02.g087324","Cre02.g087300,Cre02.g087324","4.0","0","1","0","0.973849037744887","false","0","Cre02.g087300,Cre02.g087324","0","0.0"
"8.034352049277423","6.839774505474461E-10","0.1244655441865951","0.6666666666666666","3","16","false","Cre02.g117150","Cre02.g117150","74.33333333333333","0","3","0","0.9743271823019073","false","0","Cre02.g117150","4","0.7147435897435898"
"10.794006159677801","0.0","0.09264400864765207","0.0","1","19","false","Cre07.g342600","Cre07.g342600","20.0","0","1","0","0.9642554519719788","false","0","Cre07.g342600","0","0.0"
"8.695806680881308","0.0","0.114997956681651","0.0","1","16","false","Cre07.g329861,Cre07.g329882","Cre07.g329861,Cre07.g329882","6.0","0","1","0","0.9719131143033528","false","0","Cre07.g329861,Cre07.g329882","0","0.0"
"8.201374081971096","2.369106846718787E-4","0.12193078745161477","0.0","2","16","false","Cre16.g684750","Cre16.g684750","2.5","0","2","0","0.9737176128395215","false","0","Cre16.g684750","4284708","0.5"
"6.814380478559583","4.493779513286834E-5","0.14674848332087542","0.3333333333333333","3","15","false","Cre02.g081450","Cre02.g081450","15.0","0","3","0","0.9787796332899285","false","0","Cre02.g081450","1185844","0.37606837606837606"
